,exp_id,model_id,test_score,test_score_variance,train_score,train_score_variance
234,835,Chi2Selection_GNBEstimator,0.538888888888889,0.010945852712234484,0.6646893976058352,0.002081359230540872
235,763,Chi2Selection_GNBEstimator,0.5351139601139601,0.0060108887103189025,0.6658500647643033,0.0049927613777865434
236,707,Chi2Selection_GNBEstimator,0.5446581196581196,0.0030886315857825797,0.6454099181009572,0.001062357341646978
237,359,Chi2Selection_GNBEstimator,0.52485754985755,0.0017991128318763662,0.6874687729553041,0.00042503179283652286
238,9,Chi2Selection_GNBEstimator,0.5751424501424501,0.0025234170177190107,0.6537415285628589,0.0026944523794130695
239,723,Chi2Selection_GNBEstimator,0.6030626780626781,0.004800062499492697,0.684178127677303,0.0012009020234063036
240,684,ReliefFSelection_RFEstimator,0.6205840455840457,0.00027615441433105246,0.8392194452667241,0.00019465172234177987
241,559,ReliefFSelection_RFEstimator,0.6065527065527065,0.0038761049017459275,0.6915236291816831,0.0008960455684171125
242,629,ReliefFSelection_RFEstimator,0.5957977207977209,0.008406080307789703,0.8546059793036154,8.217043457135393e-05
243,192,ReliefFSelection_RFEstimator,0.6381766381766383,0.00788711130591473,0.6891694819952103,0.0003446362163736635
244,835,ReliefFSelection_RFEstimator,0.6005698005698006,0.009123789579630035,0.6910299873603888,0.0013793389533591452
245,763,ReliefFSelection_RFEstimator,0.5834757834757835,0.001995600685059374,0.6858481382807936,0.00013306660483086713
246,707,ReliefFSelection_RFEstimator,0.6188746438746439,0.0009699799514614278,0.7766253334147782,0.0004489053851279597
247,359,ReliefFSelection_RFEstimator,0.6207977207977209,0.0013899237830861746,0.8155898328658087,0.000215943156850043
248,9,ReliefFSelection_RFEstimator,0.5692307692307692,0.0033007848962264942,0.6975903685221991,0.0005510125832756051
249,723,ReliefFSelection_RFEstimator,0.5965811965811966,0.0026683224973823314,0.9430374849836092,8.588486229534952e-05
250,684,MutualInformationSelection_RFEstimator,0.6185897435897436,0.0013588566651244716,0.6656000917820599,0.0011878846460090544
251,559,MutualInformationSelection_RFEstimator,0.6225783475783476,0.0016377910893580379,0.6794983389953153,0.0005446752927062207
252,629,MutualInformationSelection_RFEstimator,0.6016381766381766,0.001576265614727151,0.7443226687591723,0.0014053693961847183
253,192,MutualInformationSelection_RFEstimator,0.5938746438746438,0.005977711219876456,0.6048210641393709,0.0005121866935399462
254,835,MutualInformationSelection_RFEstimator,0.6044159544159544,0.0008623306629004648,0.6876392197585162,0.0003756033734539355
255,763,MutualInformationSelection_RFEstimator,0.5703703703703703,0.006566180469314375,0.9130459740410263,0.0004350095033893848
256,707,MutualInformationSelection_RFEstimator,0.6139601139601141,0.008277530214852159,0.832909781054366,0.0006384519132972773
257,359,MutualInformationSelection_RFEstimator,0.5917378917378917,0.0028348795870163403,0.7808496575401469,0.0001791187761126638
258,9,MutualInformationSelection_RFEstimator,0.6235754985754987,0.0015774019691398584,0.6925357378353529,0.0009952265783416995
259,723,MutualInformationSelection_RFEstimator,0.5875356125356126,0.003326291994383164,0.7289703572138977,0.0005821315515571343
260,684,FScoreSelection_RFEstimator,0.5643162393162393,0.003752181394631542,0.6951596710255312,0.0005034038158469912
261,559,FScoreSelection_RFEstimator,0.5426638176638177,0.0011434769198301966,0.6669637445200942,0.0008314031837450778
262,629,FScoreSelection_RFEstimator,0.5368945868945869,0.0027090689198951295,0.6980642364782004,0.002678126097080819
263,192,FScoreSelection_RFEstimator,0.5252849002849003,0.0021246783711171163,0.675685350424218,0.0005938296493253209
264,835,FScoreSelection_RFEstimator,0.5537749287749288,0.008479943344615704,0.685998145563841,0.0009127092675844043
265,763,FScoreSelection_RFEstimator,0.5183048433048433,0.007018997410735304,0.6912112412662166,0.000383505520474561
266,707,FScoreSelection_RFEstimator,0.5214387464387465,0.007213841608428513,0.6748814742767465,0.001505436260466378
267,359,FScoreSelection_RFEstimator,0.4761396011396012,0.000522418649199276,0.6879417011632514,0.0004551593385910946
268,9,FScoreSelection_RFEstimator,0.5983618233618234,0.00048682640562982296,0.6944989889877192,0.00039014873873142016
269,723,FScoreSelection_RFEstimator,0.5510683760683761,0.005747700911518572,0.6910297915795443,0.0027352252227619434
270,684,WilcoxonSelection_RFEstimator,0.6464387464387464,0.010053002816535584,0.8075299270598885,9.290656436570438e-05
271,559,WilcoxonSelection_RFEstimator,0.6510683760683762,0.004215895163188611,0.8133776659477594,0.00045440613078277255
272,629,WilcoxonSelection_RFEstimator,0.6465099715099716,0.005409026712445518,0.829761272669464,0.00041725788706030285
273,192,WilcoxonSelection_RFEstimator,0.6775641025641026,0.006321356969505115,0.7202339111217616,7.952010625561326e-05
274,835,WilcoxonSelection_RFEstimator,0.6350427350427351,0.002208910641959073,0.866000737702222,0.0005232765101542651
275,763,WilcoxonSelection_RFEstimator,0.6362535612535613,0.00840149430605271,0.9043391300125769,0.00016419484346811135
276,707,WilcoxonSelection_RFEstimator,0.6643162393162393,0.003999744320257144,0.8848948030366393,0.00040279446377013606
277,359,WilcoxonSelection_RFEstimator,0.678988603988604,0.00461357862355013,0.8686837967074361,0.0009867019560444745
278,9,WilcoxonSelection_RFEstimator,0.6512820512820513,0.0017657324210030763,0.756558345041028,0.0006212412875268327
279,723,WilcoxonSelection_RFEstimator,0.6544871794871796,0.0037783987142961583,0.9260110514371098,0.0006627273582331578
280,684,ANOVAFvalueSelection_RFEstimator,0.6061965811965813,0.005720955998733774,0.8703547470589802,0.0004071520330815488
281,559,ANOVAFvalueSelection_RFEstimator,0.6258547008547009,0.0052430378000178565,0.8758241981991295,0.002918049587306703
282,629,ANOVAFvalueSelection_RFEstimator,0.6004985754985755,0.0011197352294218383,0.8609733988650976,0.00014796584798413106
283,192,ANOVAFvalueSelection_RFEstimator,0.6004985754985755,0.004214474720172718,0.8921926906396394,0.00028042908794609757
284,835,ANOVAFvalueSelection_RFEstimator,0.6078347578347578,0.0018436538664458886,0.7290340251445254,0.0005322587888721529
285,763,ANOVAFvalueSelection_RFEstimator,0.5410256410256411,0.006837119828572827,0.7304832341116013,0.0007358416845413855
286,707,ANOVAFvalueSelection_RFEstimator,0.6537037037037037,0.002159560393178626,0.88327910203941,0.0006577107447912988
287,359,ANOVAFvalueSelection_RFEstimator,0.5952991452991452,0.001719223058254398,0.8406125042876005,0.0005454147308015109
288,9,ANOVAFvalueSelection_RFEstimator,0.6209401709401711,0.007994740302432607,0.961377412215785,0.0003232519792386284
289,723,ANOVAFvalueSelection_RFEstimator,0.6498575498575498,0.00034691276856519104,0.9766960886119765,0.000287117222067064
290,684,Chi2Selection_RFEstimator,0.5794159544159545,0.009939347083221728,0.6929994251874405,0.000576592438598349
291,559,Chi2Selection_RFEstimator,0.5001424501424502,0.0014947930617446273,0.665056878250941,0.00041394897511547976
292,629,Chi2Selection_RFEstimator,0.5134615384615385,0.0007530580108927694,0.6899161509799223,0.002209262613968351
293,192,Chi2Selection_RFEstimator,0.5358974358974358,0.0007332732688858052,0.6871665264875821,0.0003638777500892106
294,835,Chi2Selection_RFEstimator,0.5226495726495726,0.00298706991014683,0.7059444546250484,0.0010618070804566458
295,763,Chi2Selection_RFEstimator,0.49893162393162394,0.004345033725375607,0.6845800265948698,0.0007491463079946822
296,707,Chi2Selection_RFEstimator,0.5063390313390315,0.008631240817850501,0.6833477036473188,0.0009839708607778984
297,359,Chi2Selection_RFEstimator,0.45292022792022796,0.0004561854205728848,0.6917425904781596,0.0008177148670382809
298,9,Chi2Selection_RFEstimator,0.566951566951567,0.0032816292075551353,0.6970310226494943,0.0007391259082950792
299,723,Chi2Selection_RFEstimator,0.5695156695156696,0.005280314283163293,0.7015322200451393,0.0006425079097524421
